state_name,state_number,accidents,fatalities,fatalities_per_accident,accidents_per_100k,hour_of_day,land_use_urban,national_highway_system,num_vehicles,num_nonmotorists,num_motorists,num_fatalities,num_drunk_drivers,vehicle_year,rollover,previous_dwi_convictions,previous_speeding_convictions,speeding_related,speed_limit,driver_vision_obscured,is_weekend,multiple_vehicles,nonmotorist_involved,multiple_motorists,drunk_driver_involved,multiple_fatalities,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,roadway_type_County Road,roadway_type_Interstate,roadway_type_Local Street – Municipality,roadway_type_Local Street – Township,roadway_type_Other,roadway_type_State Highway,roadway_type_U.S. Highway,intersection_Four-Way Intersection,intersection_Not an Intersection,intersection_T-Intersection,light_condition_Dark – Lighted,light_condition_Dark – Not Lighted,light_condition_Dawn,light_condition_Daylight,light_condition_Dusk,atmospheric_conditions_Clear,atmospheric_conditions_Cloudy,"atmospheric_conditions_Fog, Smog, Smoke",atmospheric_conditions_Rain,atmospheric_conditions_Snow,manner_of_collision_Angle,manner_of_collision_Front-to-Front,manner_of_collision_Front-to-Rear,manner_of_collision_Not Collision with Motor Vehicle in Transport,manner_of_collision_Sideswipe – Opposite Direction,manner_of_collision_Sideswipe – Same Direction,body_type_2-Door Sedan/Hardtop/Coupe,body_type_3-Door/2-Door Hatchback,body_type_4-Door Sedan/Hardtop,body_type_5-Door/4-Door Hatchback,"body_type_Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",body_type_Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),body_type_Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),body_type_Large Van – Includes Van-Based Buses,body_type_Minivan,body_type_Motorcycle,"body_type_Single-Unit Straight Truck or Cab-Chassis (GVWR > 26,000 lbs) (Since 2011)",body_type_Standard Pickup,body_type_Station Wagon (Excluding Van and Truck-Based),"body_type_Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",vehicle_conditions_None,vehicle_conditions_Tires,part_of_day_day,part_of_day_evening,part_of_day_morning,part_of_day_night,age,sex,air_bag_deployed,fatality,person_type_Driver of a Motor Vehicle In-Transport,person_type_Passenger of a Motor Vehicle In-Transport,injury_severity_Fatal Injury (K),injury_severity_No Apparent Injury (O),injury_severity_Possible Injury (C),injury_severity_Suspected Minor Injury (B),injury_severity_Suspected Serious Injury (A),seating_position_Front Seat – Left Side (Driver's Side),seating_position_Front Seat – Right Side,seating_position_Other Passenger in Enclosed Passenger or Cargo Area (Since 2009),seating_position_Second Seat – Left Side,seating_position_Second Seat – Middle,seating_position_Second Seat – Right Side,ejection_Not Applicable,ejection_Not Ejected,ejection_Partially Ejected,ejection_Totally Ejected,safety_equipment_use_Child Restraint Type Unknown,safety_equipment_use_DOT-Compliant Motorcycle Helmet,"safety_equipment_use_Helmet, Unknown if DOT-Compliant",safety_equipment_use_Lap and Shoulder Belt Used,safety_equipment_use_No Helmet,safety_equipment_use_None Used,safety_equipment_use_Not Applicable,safety_equipment_use_Restraint Used – Type Unknown,state_code
Minnesota,27,366.0,401.5,1.0970196078431371,6.652353578674232,13.3,0.3717948717948718,0.38461538461538464,2.008974358974359,0.10897435897435898,3.0384615384615383,1.1205128205128205,0.27692307692307694,2004.1435897435897,0.1371794871794872,0.057692307692307696,0.20897435897435898,0.16153846153846155,52.56410256410256,0.015384615384615385,0.29615384615384616,0.7423076923076923,0.10256410256410256,0.8051282051282052,0.26282051282051283,0.11025641025641025,0.15512820512820513,0.15,0.16025641025641027,0.1358974358974359,0.12307692307692308,0.12435897435897436,0.15128205128205127,0.3076923076923077,0.0858974358974359,0.06025641025641026,0.028205128205128206,0.001282051282051282,0.31794871794871793,0.1987179487179487,0.2923076923076923,0.6192307692307693,0.0858974358974359,0.11025641025641025,0.18205128205128204,0.02435897435897436,0.6435897435897436,0.026923076923076925,0.6192307692307693,0.2641025641025641,0.011538461538461539,0.03974358974358974,0.047435897435897434,0.37948717948717947,0.2,0.08076923076923077,0.28846153846153844,0.028205128205128206,0.010256410256410256,0.02564102564102564,0.005128205128205128,0.3076923076923077,0.011538461538461539,0.017948717948717947,0.10512820512820513,0.029487179487179487,0.00641025641025641,0.04230769230769231,0.10512820512820513,0.019230769230769232,0.16538461538461538,0.03205128205128205,0.07179487179487179,0.985897435897436,0.010256410256410256,0.32051282051282054,0.3384615384615385,0.2153846153846154,0.12564102564102564,41.40232389251997,0.6441539578794481,0.47058823529411764,0.4103122730573711,0.6942628903413217,0.30137981118373275,0.4103122730573711,0.2251270878721859,0.10602759622367465,0.1626724763979666,0.09586056644880174,0.6957153231663036,0.15541031227305738,0.01888162672476398,0.06100217864923747,0.014524328249818447,0.04139433551198257,0.09513435003631082,0.8220769789397241,0.01670297748729121,0.06608569353667393,0.00944081336238199,0.007262164124909223,0.021060275962236745,0.6695715323166304,0.07407407407407407,0.15758896151053015,0.026870007262164125,0.0,MN
Mississippi,28,614.5,682.0,1.1100304635761589,20.564219795516067,12.894955489614244,0.2195845697329377,0.32700296735905043,1.7899109792284866,0.07537091988130563,2.6961424332344213,1.1388724035608309,0.18694362017804153,2004.5026706231454,0.20949554896142433,0.03620178041543027,0.13768545994065282,0.09020771513353115,53.07715133531157,0.009495548961424332,0.3335311572700297,0.5905044510385756,0.07002967359050445,0.7163204747774481,0.18456973293768547,0.11394658753709198,0.15074183976261127,0.14124629080118695,0.17863501483679525,0.15489614243323443,0.1258160237388724,0.11810089020771514,0.13056379821958458,0.20237388724035607,0.1287833827893175,0.07359050445103858,0.0,0.0,0.3537091988130564,0.24094955489614242,0.1400593471810089,0.8011869436201781,0.058160237388724036,0.06350148367952523,0.3370919881305638,0.014243323442136498,0.5632047477744807,0.019584569732937686,0.7572700296735905,0.13827893175074185,0.017210682492581602,0.08605341246290801,0.0,0.21127596439169138,0.1887240356083086,0.12344213649851632,0.4350148367952522,0.010089020771513354,0.0314540059347181,0.042729970326409496,0.005341246290801187,0.31810089020771515,0.010089020771513354,0.05103857566765579,0.10326409495548962,0.05459940652818991,0.007121661721068249,0.018991097922848664,0.04925816023738872,0.005934718100890208,0.2029673590504451,0.02195845697329377,0.06884272997032641,0.9881305637982196,0.006528189910979229,0.28486646884273,0.31750741839762614,0.21364985163204747,0.18397626112759644,37.58810155361879,0.6415308829101932,0.45054945054945056,0.45433876468359224,0.6536566881394468,0.34179613489958316,0.45433876468359224,0.16976127320954906,0.15839333080712392,0.1492989768851838,0.06820765441455097,0.6544145509662751,0.18226600985221675,0.01098901098901099,0.05191360363774157,0.02046229632436529,0.05949223190602501,0.03599848427434634,0.8071239105721865,0.027661993179234557,0.12921561197423267,0.02008336491095112,0.0,0.029177718832891247,0.5718075028419856,0.011367942402425162,0.34331186055323987,0.01667298219022357,0.0,MS
Missouri,29,837.5,908.5,1.084723142573149,13.775257825337473,13.207052441229656,0.4258589511754069,0.4412296564195298,1.984629294755877,0.1057866184448463,2.95750452079566,1.1066907775768535,0.23508137432188064,2003.859855334539,0.23688969258589512,0.023508137432188065,0.17811934900542495,0.22784810126582278,51.31103074141049,0.056962025316455694,0.3182640144665461,0.6464737793851718,0.09584086799276673,0.7567811934900542,0.22965641952983726,0.09312839059674503,0.14556962025316456,0.13924050632911392,0.1654611211573237,0.15280289330922242,0.14737793851717904,0.1112115732368897,0.1383363471971067,0.08589511754068715,0.15009041591320071,0.12296564195298372,0.0045207956600361665,0.0009041591320072332,0.4132007233273056,0.21338155515370705,0.2088607594936709,0.7359855334538878,0.05515370705244123,0.12386980108499096,0.26491862567811936,0.0,0.6094032549728752,0.0009041591320072332,0.659132007233273,0.23508137432188064,0.009041591320072333,0.06871609403254973,0.0009041591320072332,0.2793851717902351,0.1383363471971067,0.12025316455696203,0.42495479204339964,0.009041591320072333,0.024412296564195298,0.0406871609403255,0.0045207956600361665,0.2938517179023508,0.009945750452079566,0.051537070524412296,0.1112115732368897,0.0325497287522604,0.009945750452079566,0.037070524412296565,0.07775768535262206,0.014466546112115732,0.17540687160940324,0.02802893309222423,0.06419529837251356,0.9710669077757685,0.013562386980108499,0.3282097649186257,0.32640144665461124,0.16003616636528029,0.1853526220614828,39.72851503188582,0.6395384148193137,0.40419070756149406,0.43182508351047677,0.6702095353780747,0.32645004555116913,0.43182508351047677,0.24597631339204373,0.0756149407834801,0.1357424840570908,0.11084117825690859,0.6714242332219861,0.19070756149407836,0.004251442453689645,0.04767689037351959,0.016094746431825083,0.04767689037351959,0.07500759186152445,0.8020042514424537,0.016702095353780748,0.10537503795930762,0.0,0.04919526267840874,0.0003036744609778318,0.5262678408745824,0.016702095353780748,0.3398117218341937,0.013058001822046765,0.0,MO
Montana,30,187.5,207.0,1.1045751633986929,18.11271694251292,12.800498753117207,0.11221945137157108,0.428927680798005,1.5087281795511223,0.06733167082294264,2.4064837905236907,1.1521197007481296,0.4339152119700748,2002.8753117206982,0.4239401496259352,0.10224438902743142,0.20947630922693267,0.3192019950124688,57.61845386533666,0.04488778054862843,0.3640897755610973,0.4239401496259352,0.06483790523690773,0.6583541147132169,0.4139650872817955,0.10224438902743142,0.1172069825436409,0.18703241895261846,0.2194513715710723,0.14463840399002495,0.12219451371571072,0.10224438902743142,0.10723192019950124,0.1571072319201995,0.16708229426433915,0.04738154613466334,0.04987531172069826,0.0199501246882793,0.2817955112219451,0.27680798004987534,0.09476309226932668,0.8354114713216958,0.06483790523690773,0.06234413965087282,0.341645885286783,0.022443890274314215,0.5361596009975063,0.03740648379052369,0.5960099750623441,0.2892768079800499,0.014962593516209476,0.04738154613466334,0.034912718204488775,0.14713216957605985,0.1546134663341646,0.06234413965087282,0.5935162094763092,0.022443890274314215,0.017456359102244388,0.032418952618453865,0.007481296758104738,0.19451371571072318,0.007481296758104738,0.04738154613466334,0.14713216957605985,0.05486284289276808,0.0024937655860349127,0.0199501246882793,0.08229426433915212,0.00997506234413965,0.24189526184538654,0.02743142144638404,0.03740648379052369,0.9775561097256857,0.017456359102244388,0.2793017456359102,0.35910224438902744,0.1571072319201995,0.20448877805486285,35.95821325648415,0.6527377521613833,0.31412103746397696,0.5,0.6210374639769453,0.37752161383285304,0.5,0.1484149855907781,0.04178674351585014,0.15417867435158503,0.14121037463976946,0.622478386167147,0.18876080691642652,0.004322766570605188,0.05475504322766571,0.027377521613832854,0.05763688760806916,0.06772334293948126,0.6455331412103746,0.04610951008645533,0.24063400576368876,0.0,0.018731988472622477,0.002881844380403458,0.4020172910662824,0.07492795389048991,0.42939481268011526,0.01729106628242075,0.007204610951008645,MT
Nebraska,31,206.0,232.0,1.1260758535893314,10.853519273274841,13.73356401384083,0.3633217993079585,0.43944636678200694,1.8650519031141868,0.07612456747404844,2.7439446366782008,1.179930795847751,0.2698961937716263,2004.204152249135,0.19377162629757785,0.02768166089965398,0.19377162629757785,0.10726643598615918,51.29757785467128,0.010380622837370242,0.2906574394463668,0.7335640138408305,0.0726643598615917,0.7993079584775087,0.2560553633217993,0.13494809688581316,0.19377162629757785,0.10726643598615918,0.09342560553633218,0.1972318339100346,0.1522491349480969,0.10726643598615918,0.14878892733564014,0.1245674740484429,0.08304498269896193,0.22837370242214533,0.006920415224913495,0.0,0.2664359861591695,0.2906574394463668,0.31833910034602075,0.6262975778546713,0.05536332179930796,0.1453287197231834,0.23183391003460208,0.031141868512110725,0.532871972318339,0.058823529411764705,0.740484429065744,0.14878892733564014,0.01384083044982699,0.04498269896193772,0.03460207612456748,0.356401384083045,0.1972318339100346,0.1245674740484429,0.314878892733564,0.0,0.006920415224913495,0.01384083044982699,0.006920415224913495,0.27335640138408307,0.0034602076124567475,0.04844290657439446,0.1245674740484429,0.04152249134948097,0.010380622837370242,0.02422145328719723,0.08304498269896193,0.006920415224913495,0.18339100346020762,0.020761245674740483,0.10380622837370242,0.9826989619377162,0.006920415224913495,0.2698961937716263,0.35986159169550175,0.20761245674740483,0.16262975778546712,39.37658674188999,0.6713681241184767,0.4076163610719323,0.4894217207334274,0.7263751763046544,0.27221438645980256,0.4894217207334274,0.1622002820874471,0.11424541607898449,0.10578279266572638,0.12834978843441466,0.7277856135401974,0.15091678420310295,0.0,0.0465444287729196,0.012693935119887164,0.04231311706629055,0.056417489421720736,0.771509167842031,0.03526093088857546,0.1368124118476728,0.009873060648801129,0.039492242595204514,0.0014104372355430183,0.5035260930888575,0.015514809590973202,0.4019746121297602,0.009873060648801129,0.0,NE
Nevada,32,300.5,327.5,1.0899399698741803,10.389567999800157,13.224704336399475,0.7003942181340341,0.49540078843626806,2.0867279894875166,0.19185282522996058,3.2601839684625493,1.1208935611038107,0.3455978975032852,2005.6438896189225,0.17608409986859397,0.02759526938239159,0.13009198423127463,0.2352168199737188,49.060446780551906,0.02890932982917214,0.34296977660972405,0.6438896189224704,0.1800262812089356,0.7555847568988173,0.3035479632063075,0.1011826544021025,0.1498028909329829,0.13534822601839686,0.19579500657030224,0.1471747700394218,0.14323258869908015,0.10512483574244415,0.12352168199737187,0.01971090670170828,0.13797634691195795,0.21550591327201052,0.13009198423127463,0.0,0.35742444152431013,0.1392904073587385,0.26938239159001315,0.633377135348226,0.09461235216819974,0.34296977660972405,0.1392904073587385,0.018396846254927726,0.4651773981603154,0.02890932982917214,0.8068331143232589,0.16557161629434955,0.002628120893561104,0.022339027595269383,0.002628120893561104,0.2575558475689882,0.12352168199737187,0.09855453350854139,0.45729303547963207,0.005256241787122208,0.051248357424441525,0.0683311432325887,0.010512483574244415,0.27726675427069647,0.02102496714848883,0.026281208935611037,0.1116951379763469,0.051248357424441525,0.009198423127463863,0.024967148488830485,0.12614980289093297,0.001314060446780552,0.11038107752956636,0.030223390275952694,0.04730617608409987,0.9829172141918529,0.010512483574244415,0.26938239159001315,0.3455978975032852,0.19448094612352168,0.19053876478318002,39.56383890317052,0.6418166238217652,0.3427592116538132,0.35989717223650386,0.6640959725792631,0.3333333333333333,0.35904027420736934,0.2982005141388175,0.10968294772922023,0.1328191945158526,0.09940017137960583,0.6649528706083976,0.17737789203084833,0.011996572407883462,0.050556983718937444,0.02056555269922879,0.04884318766066838,0.11825192802056556,0.7892030848329049,0.011139674378748929,0.07969151670951156,0.003427592116538132,0.06255355612682091,0.006855184233076264,0.6538131962296486,0.02056555269922879,0.17737789203084833,0.01970865467009426,0.0,NV
New Hampshire,33,116.5,125.0,1.0764749813293504,8.69619019520129,14.121311475409836,0.4524590163934426,0.3639344262295082,1.6426229508196721,0.10491803278688525,2.2721311475409838,1.0885245901639344,0.29508196721311475,2005.5704918032786,0.18688524590163935,0.04262295081967213,0.24262295081967214,0.4065573770491803,43.68852459016394,0.019672131147540985,0.26885245901639343,0.4918032786885246,0.09836065573770492,0.6360655737704918,0.29508196721311475,0.07213114754098361,0.18360655737704917,0.16065573770491803,0.12786885245901639,0.14098360655737704,0.11475409836065574,0.1540983606557377,0.1180327868852459,0.0,0.1377049180327869,0.25901639344262295,0.03278688524590164,0.01639344262295082,0.4557377049180328,0.09836065573770492,0.06557377049180328,0.8426229508196721,0.09180327868852459,0.08852459016393442,0.24918032786885247,0.013114754098360656,0.6131147540983607,0.036065573770491806,0.7081967213114754,0.17704918032786884,0.013114754098360656,0.05901639344262295,0.036065573770491806,0.14754098360655737,0.19344262295081968,0.09180327868852459,0.5245901639344263,0.02622950819672131,0.009836065573770493,0.04590163934426229,0.013114754098360656,0.3016393442622951,0.022950819672131147,0.022950819672131147,0.12786885245901639,0.013114754098360656,0.013114754098360656,0.01639344262295082,0.13442622950819672,0.006557377049180328,0.15081967213114755,0.09180327868852459,0.01639344262295082,0.9934426229508196,0.003278688524590164,0.3081967213114754,0.42950819672131146,0.14754098360655737,0.11475409836065574,42.77622377622377,0.6363636363636364,0.5314685314685315,0.4988344988344988,0.7086247086247086,0.2913752913752914,0.4988344988344988,0.2261072261072261,0.030303030303030304,0.13053613053613053,0.11421911421911422,0.7086247086247086,0.18181818181818182,0.0,0.04895104895104895,0.006993006993006993,0.04428904428904429,0.1258741258741259,0.7249417249417249,0.039627039627039624,0.10955710955710955,0.006993006993006993,0.04895104895104895,0.004662004662004662,0.4219114219114219,0.07459207459207459,0.4195804195804196,0.002331002331002331,0.0,NH
New Jersey,34,545.5,581.5,1.0664578913694984,6.150323330029428,12.590876176683564,0.8863142650253439,0.55394641564084,2.0897900072411297,0.26937002172338886,2.897175959449674,1.0745836350470674,0.19768283852280955,2006.3186097031137,0.0941346850108617,0.026792179580014484,0.1173062997827661,0.1549601737871108,44.098479362780594,0.02896451846488052,0.3005068790731354,0.6002896451846488,0.2505430847212165,0.6944243301955105,0.19188993482983346,0.06589427950760318,0.1498913830557567,0.12599565532223025,0.16437364228819695,0.13613323678493844,0.15423606082548877,0.11803041274438812,0.15133960897900073,0.33019551049963797,0.1173062997827661,0.09630702389572773,0.03475742215785663,0.05937726285300507,0.22302679217958002,0.1390296886314265,0.21940622737146995,0.5988414192614048,0.1774076755973932,0.2816799420709631,0.1781317885590152,0.01448225923244026,0.5061549601737871,0.01882693700217234,0.8385228095582911,0.03982621288921072,0.008689355539464157,0.08399710354815351,0.012309920347574221,0.23099203475742217,0.10861694424330195,0.08399710354815351,0.49746560463432293,0.017378711078928313,0.05358435916002897,0.044170890658942794,0.013758146270818247,0.3787110789283128,0.02389572773352643,0.02389572773352643,0.13685734974656047,0.036205648081100654,0.03765387400434468,0.026792179580014484,0.0774800868935554,0.015206372194062274,0.06589427950760318,0.036205648081100654,0.0391020999275887,0.9804489500362057,0.013034033309196235,0.26937002172338886,0.3287472845763939,0.21361332367849384,0.1882693700217234,40.914066496163684,0.6695652173913044,0.4751918158567775,0.36061381074168797,0.6808184143222507,0.3130434782608696,0.36061381074168797,0.3145780051150895,0.15907928388746803,0.12531969309462915,0.03631713554987212,0.6849104859335038,0.17135549872122763,0.01381074168797954,0.04859335038363171,0.01329923273657289,0.04808184143222506,0.06649616368286446,0.8843989769820972,0.011764705882352941,0.037340153452685425,0.01687979539641944,0.05012787723785166,0.004092071611253197,0.6199488491048594,0.010741687979539642,0.20255754475703325,0.011764705882352941,0.06751918158567775,NJ
New Mexico,35,315.0,351.5,1.1148451739797545,15.067223899207274,13.323232323232324,0.4126984126984127,0.6103896103896104,1.7907647907647908,0.15007215007215008,3.111111111111111,1.1572871572871573,0.30447330447330445,2005.5930735930735,0.28715728715728717,0.047619047619047616,0.2352092352092352,0.26262626262626265,55.18759018759019,0.010101010101010102,0.34054834054834054,0.5815295815295816,0.14285714285714285,0.7489177489177489,0.28715728715728717,0.12842712842712842,0.14574314574314573,0.13275613275613277,0.2077922077922078,0.13275613275613277,0.13131313131313133,0.13275613275613277,0.11688311688311688,0.015873015873015872,0.2756132756132756,0.15728715728715728,0.017316017316017316,0.01875901875901876,0.27994227994227994,0.22655122655122656,0.1544011544011544,0.7647907647907648,0.08080808080808081,0.12698412698412698,0.2857142857142857,0.01875901875901876,0.5295815295815296,0.03607503607503607,0.8903318903318903,0.011544011544011544,0.002886002886002886,0.04184704184704185,0.03318903318903319,0.18903318903318903,0.10101010101010101,0.14574314574314573,0.494949494949495,0.03318903318903319,0.027417027417027416,0.049062049062049064,0.010101010101010102,0.23088023088023088,0.012987012987012988,0.030303030303030304,0.1240981240981241,0.05194805194805195,0.010101010101010102,0.01443001443001443,0.10678210678210678,0.005772005772005772,0.19624819624819625,0.027417027417027416,0.09379509379509379,0.9696969696969697,0.024531024531024532,0.2698412698412698,0.35353535353535354,0.18759018759018758,0.18903318903318903,36.583941605839414,0.6188158961881589,0.32765612327656124,0.38361719383617193,0.6017842660178426,0.3982157339821573,0.38361719383617193,0.24493106244931062,0.129764801297648,0.1492295214922952,0.09245742092457421,0.6017842660178426,0.18896999188969993,0.0040551500405515,0.06163828061638281,0.0267639902676399,0.07542579075425791,0.0827250608272506,0.7469586374695864,0.031630170316301706,0.137875101378751,0.004866180048661801,0.0,0.043795620437956206,0.6074614760746148,0.039740470397404706,0.2303325223033252,0.023519870235198703,0.0008110300081103001,NM
New York,36,1021.0,1088.5,1.0659250548354646,5.197394790959068,13.00583744948361,0.5482712168837001,0.29591378536147284,1.8477772788504714,0.3026493039964077,2.7036371800628647,1.103277952402335,0.2020655590480467,2006.905702739111,0.10058374494836102,0.03188145487202514,0.11854512797485406,0.21194431971261787,43.396946564885496,0.030534351145038167,0.3039964077233947,0.5828468792096991,0.25056129321957793,0.6757970363718007,0.19982038616973508,0.07319263583295914,0.1414458913336327,0.13785361472833407,0.1589582397844634,0.1450381679389313,0.14369106421194433,0.13022002694207455,0.14279299506061965,0.09205208801077683,0.06466097889537495,0.20610687022900764,0.20475976650202066,0.0,0.3641670408621464,0.06780422092501123,0.2177817691962281,0.6196677144140099,0.15940727436012572,0.265828468792097,0.15446789402784014,0.025145936237090254,0.5280646609788954,0.026493039964077234,0.6506511001347104,0.25325550067355185,0.005388414907947912,0.05433318365514145,0.026044005388414906,0.19892231701841043,0.18859452177817693,0.09474629546475079,0.4804669959586888,0.010327795240233499,0.02020655590480467,0.03412662775033678,0.01122586439155815,0.33363268971710824,0.01347103726986978,0.019308486753480018,0.15761113605747643,0.04041311180960934,0.018859452177817693,0.0449034575662326,0.10507409070498429,0.020655590480466997,0.07543780871127077,0.03682083520431073,0.030983385720700495,0.9887741356084419,0.005388414907947912,0.2828917826672654,0.3349797934440952,0.19308486753480017,0.18904355635383924,40.45881038815973,0.6551242669645351,0.3895559899469422,0.34934375872661266,0.6727171181234292,0.32113934655124265,0.34934375872661266,0.33482267523038256,0.15638089919017034,0.0639486177045518,0.0955040491482826,0.674951130969003,0.16308293772689192,0.022619380061435355,0.05054454063110863,0.017872102764590895,0.05892208880201061,0.09131527506283162,0.8598156939402402,0.010611561016475845,0.03825746998045239,0.016755096341803964,0.019547612398771293,0.06590337894442894,0.6822116727171181,0.012287070650656241,0.1764870148003351,0.008656799776598716,0.0008377548170901983,NY
North Carolina,37,1311.5,1414.5,1.078618141618665,12.992152448707628,13.218147328485616,0.27726841606070185,0.24660132785330383,1.8352829592159343,0.11286753082516598,2.684792918115713,1.0983243755927916,0.2712614606386342,2004.2424913057225,0.17167246285172305,0.03730635472652545,0.1748340183370218,0.2598798608915586,51.28517230477395,0.00853619981030667,0.29908314890926335,0.638634208030351,0.10211824217515017,0.7360101169775529,0.2633575719253873,0.08125197597217831,0.16408472968700602,0.12867530825165982,0.1561808409737591,0.14290230793550426,0.13120455263989883,0.12677837496048056,0.15017388555169142,0.069238065128043,0.09958899778691116,0.13752766361049637,0.03351248814416693,0.0006323110970597534,0.4407208346506481,0.21877963958267468,0.138476130256086,0.7828011381599747,0.07840657603540942,0.0746127094530509,0.3047739487828011,0.015175466329434081,0.579513120455264,0.02592475497944989,0.7698387606702498,0.13341764147960797,0.008852355358836548,0.0758773316471704,0.0034777110338286435,0.24217515017388555,0.18115712930761935,0.11097059753398672,0.40784065760354093,0.0379386658235852,0.018653177363262725,0.05406259879860892,0.008220044261776794,0.325640214985773,0.007271577616187164,0.04868795447360101,0.12424913057224155,0.031931710401517543,0.013278533038254822,0.03414479924122668,0.07714195384128991,0.017388555169143217,0.12709453050901043,0.033196332595637056,0.04489408789124249,0.9478343344925704,0.038887132469174836,0.3038254821372115,0.35219728106228265,0.17831172937085046,0.16566550742965538,39.46085672082718,0.6517725258493353,0.42854505169867063,0.41285081240768096,0.6827917282127031,0.3168389955686854,0.41285081240768096,0.2265509601181684,0.14217134416543575,0.14697193500738553,0.0714549483013294,0.6829763663220089,0.172821270310192,0.014586410635155096,0.045051698670605614,0.01606351550960118,0.052806499261447565,0.07385524372230429,0.8417651403249631,0.019756277695716397,0.06443870014771048,0.023818316100443132,0.017540620384047266,0.048005908419497784,0.6449409158050221,0.00812407680945347,0.21639586410635156,0.01587887740029542,0.0,NC
North Dakota,38,106.5,122.0,1.1440116587175408,14.120133127921958,13.333333333333334,0.08860759493670886,0.35864978902953587,1.8354430379746836,0.09282700421940929,3.1434599156118144,1.1898734177215189,0.38396624472573837,2004.6455696202531,0.29957805907172996,0.08016877637130802,0.29957805907172996,0.21518987341772153,57.848101265822784,0.06751054852320675,0.29957805907172996,0.6455696202531646,0.06751054852320675,0.7637130801687764,0.3755274261603376,0.1350210970464135,0.1940928270042194,0.10970464135021098,0.17721518987341772,0.12236286919831224,0.1308016877637131,0.12658227848101267,0.13924050632911392,0.20675105485232068,0.11814345991561181,0.10126582278481013,0.008438818565400843,0.004219409282700422,0.3333333333333333,0.22784810126582278,0.14767932489451477,0.7383966244725738,0.11392405063291139,0.06751054852320675,0.3037974683544304,0.029535864978902954,0.5738396624472574,0.02531645569620253,0.6962025316455697,0.1729957805907173,0.05485232067510549,0.03375527426160337,0.02531645569620253,0.31223628691983124,0.1308016877637131,0.14345991561181434,0.4008438818565401,0.008438818565400843,0.004219409282700422,0.012658227848101266,0.004219409282700422,0.189873417721519,0.004219409282700422,0.016877637130801686,0.08860759493670886,0.04219409282700422,0.0,0.02109704641350211,0.07172995780590717,0.02109704641350211,0.29535864978902954,0.016877637130801686,0.15611814345991562,0.9789029535864979,0.008438818565400843,0.24472573839662448,0.37130801687763715,0.22362869198312235,0.16033755274261605,37.99297423887588,0.7166276346604216,0.3442622950819672,0.45901639344262296,0.6276346604215457,0.37236533957845436,0.45901639344262296,0.18266978922716628,0.08430913348946135,0.1522248243559719,0.12177985948477751,0.6276346604215457,0.17330210772833723,0.07728337236533958,0.0468384074941452,0.0117096018735363,0.053864168618266976,0.053864168618266976,0.747072599531616,0.04449648711943794,0.1522248243559719,0.0,0.00234192037470726,0.0117096018735363,0.43559718969555034,0.04449648711943794,0.4238875878220141,0.05152224824355972,0.0,ND
Ohio,39,1041.0,1121.0,1.0768704714282946,8.954038062101041,13.160241367750587,0.5390546429768689,0.352665102246061,2.4549111632584646,0.12001340931947703,3.6600737512571238,1.0841434797184042,0.30170968823332217,2005.1877304726786,0.13576935970499499,0.05397251089507207,0.302380154207174,0.1441501843781428,49.87763995977204,0.037881327522628225,0.3184713375796178,0.682199128394234,0.09855849815621857,0.7579617834394905,0.2859537378478042,0.07241032517599731,0.15085484411666109,0.12236004022795843,0.18940663761314114,0.1290646999664767,0.14079785450888369,0.1293999329534026,0.13811599061347637,0.17499161917532685,0.1387864565873282,0.15186054307743882,0.03352329869259135,0.0006704659738518271,0.32618169627891386,0.17398592021454912,0.21052631578947367,0.6872276231981227,0.096882333221589,0.15789473684210525,0.2058330539725109,0.016761649346295676,0.5920214549111632,0.025477707006369428,0.5936976198457928,0.28628897083473015,0.01039222259470332,0.062018102581294,0.02011397921555481,0.2826014079785451,0.1491786791820315,0.12303050620181026,0.38920549782098557,0.017767348307073418,0.02849480388870265,0.04693261816962789,0.009721756620851492,0.31009051290647,0.017432115320147504,0.027153871940998994,0.1270533020449212,0.0248072410325176,0.013744552463962454,0.044585987261146494,0.11464968152866242,0.01039222259470332,0.11096211867247738,0.03519946362722092,0.06838752933288636,0.9919544083137781,0.004693261816962789,0.31344284277572915,0.34126718069057993,0.15890043580288302,0.1863895407308079,39.90935046395432,0.6528669997620747,0.43897216274089934,0.4094694266000476,0.6859386152748037,0.30930287889602665,0.4094694266000476,0.23078753271472757,0.0728051391862955,0.152510111824887,0.13442778967404234,0.6883178681893886,0.16797525576968833,0.006186057577920533,0.05329526528669998,0.015227218653342851,0.05067808708065667,0.10159409945277183,0.8108493932905068,0.019509873899595527,0.06780870806566738,0.0,0.025458006186057577,0.0009517011658339282,0.5902926481084939,0.07566024268379729,0.2667142517249584,0.005710206995003569,0.00023792529145848205,OH
